CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgBasketSize,AvgOrderValue,MonetaryPerItem,RecencyBucket,FrequencyBucket
15648.0,204,4,599.9,213,53.25,149.975,2.816431924882629,Old,Medium
15649.0,336,2,816.0,192,96.0,408.0,4.25,Old,Low
15651.0,37,3,646.3,479,159.66666666666666,215.4333333333333,1.349269311064718,Mid,Medium
15652.0,91,1,337.74,208,208.0,337.74,1.62375,Mid,Low
15653.0,93,2,877.44,1200,600.0,438.72,0.7312000000000001,Mid,Low
15654.0,9,2,922.53,475,237.5,461.265,1.9421684210526315,Recent,Low
15655.0,233,2,511.32,319,159.5,255.66,1.602884012539185,Old,Low
15656.0,45,4,748.5,343,85.75,187.125,2.182215743440233,Mid,Medium
15657.0,23,1,30.0,24,24.0,30.0,1.25,Recent,Low
15658.0,190,8,958.9000000000001,232,29.0,119.86250000000001,4.133189655172414,Old,Medium
15659.0,44,1,306.45,111,111.0,306.45,2.7608108108108107,Mid,Low
15660.0,25,12,1552.01,1037,86.41666666666667,129.33416666666668,1.4966345226615236,Recent,High
15661.0,317,2,309.8,236,118.0,154.9,1.3127118644067797,Old,Low
15663.0,106,1,138.14,106,106.0,138.14,1.3032075471698112,Mid,Low
15664.0,51,2,358.63,141,70.5,179.315,2.5434751773049644,Mid,Low
15665.0,168,2,2242.01,1666,833.0,1121.005,1.3457442977190877,Mid,Low
15667.0,40,1,301.32000000000005,240,240.0,301.32000000000005,1.2555000000000003,Mid,Low
15668.0,218,1,76.32000000000001,72,72.0,76.32000000000001,1.06,Old,Low
15669.0,40,5,677.69,339,67.8,135.538,1.9990855457227141,Mid,Medium
15670.0,297,1,173.05,91,91.0,173.05,1.9016483516483518,Old,Low
15671.0,19,10,2635.4900000000002,1681,168.1,263.54900000000004,1.5678108268887567,Recent,Medium
15673.0,88,4,2881.02,1514,378.5,720.255,1.9029194187582563,Mid,Medium
15674.0,73,8,1744.02,1075,134.375,218.0025,1.6223441860465115,Mid,Medium
15675.0,81,3,323.69,527,175.66666666666666,107.89666666666666,0.6142125237191651,Mid,Medium
15676.0,9,5,3324.09,2231,446.2,664.818,1.48995517705065,Recent,Medium
15677.0,49,1,657.23,319,319.0,657.23,2.060282131661442,Mid,Low
15678.0,53,1,352.7,184,184.0,352.7,1.9168478260869564,Mid,Low
15679.0,24,4,781.28,1170,292.5,195.32,0.6677606837606838,Recent,Medium
15680.0,9,3,1333.68,952,317.3333333333333,444.56,1.4009243697478992,Recent,Medium
15681.0,18,6,946.36,556,92.66666666666667,157.72666666666666,1.7020863309352519,Recent,Medium
15683.0,117,1,193.75,131,131.0,193.75,1.4790076335877862,Mid,Low
15687.0,9,11,2981.5,1308,118.9090909090909,271.04545454545456,2.279434250764526,Recent,High
15689.0,120,2,254.1,84,42.0,127.05,3.025,Mid,Low
15690.0,4,2,239.76,408,204.0,119.88,0.5876470588235294,Recent,Low
15691.0,252,1,136.8,72,72.0,136.8,1.9000000000000001,Old,Low
15692.0,28,1,191.04,138,138.0,191.04,1.3843478260869564,Recent,Low
15694.0,1,15,6423.6,1665,111.0,428.24,3.858018018018018,Recent,High
15695.0,267,2,409.98,212,106.0,204.99,1.933867924528302,Old,Low
15696.0,33,12,2644.46,1022,85.16666666666667,220.37166666666667,2.5875342465753426,Mid,High
15699.0,18,1,309.65,113,113.0,309.65,2.7402654867256637,Recent,Low
15700.0,172,3,664.03,328,109.33333333333333,221.34333333333333,2.024481707317073,Mid,Medium
15701.0,2,4,1542.14,923,230.75,385.535,1.6707908992416036,Recent,Medium
15703.0,265,1,211.5,66,66.0,211.5,3.2045454545454546,Old,Low
15704.0,140,4,2293.62,1028,257.0,573.405,2.231147859922179,Mid,Medium
15705.0,201,1,143.1,62,62.0,143.1,2.3080645161290323,Old,Low
15706.0,60,7,1001.8100000000001,305,43.57142857142857,143.1157142857143,3.2846229508196725,Mid,Medium
15707.0,35,4,945.58,605,151.25,236.395,1.5629421487603306,Mid,Medium
15708.0,41,11,3329.7200000000003,1258,114.36363636363636,302.7018181818182,2.6468362480127188,Mid,High
15709.0,284,1,133.25,121,121.0,133.25,1.1012396694214877,Old,Low
15712.0,9,5,1072.3600000000001,486,97.2,214.47200000000004,2.206502057613169,Recent,Medium
15713.0,143,3,346.75,149,49.666666666666664,115.58333333333333,2.327181208053691,Mid,Medium
15714.0,12,2,330.88,187,93.5,165.44,1.7694117647058822,Recent,Low
15716.0,146,4,1118.81,744,186.0,279.7025,1.50377688172043,Mid,Medium
15717.0,234,1,150.3,70,70.0,150.3,2.1471428571428572,Old,Low
15719.0,33,14,5043.96,2724,194.57142857142858,360.28285714285715,1.8516740088105728,Mid,High
15720.0,24,1,598.73,281,281.0,598.73,2.1307117437722423,Recent,Low
15721.0,12,1,507.08000000000004,409,409.0,507.08000000000004,1.2398044009779952,Recent,Low
15722.0,36,6,2181.21,1021,170.16666666666666,363.535,2.1363467189030363,Mid,Medium
15723.0,365,1,203.10000000000002,87,87.0,203.10000000000002,2.3344827586206898,Old,Low
15724.0,201,3,212.3,72,24.0,70.76666666666667,2.948611111111111,Old,Medium
15725.0,15,1,415.25,221,221.0,415.25,1.8789592760180995,Recent,Low
15727.0,17,7,5178.96,3065,437.85714285714283,739.8514285714285,1.6897096247960848,Recent,Medium
15729.0,198,2,62.0,24,12.0,31.0,2.5833333333333335,Old,Low
15730.0,66,4,1108.38,683,170.75,277.095,1.6228111273792096,Mid,Medium
15732.0,212,2,294.12,215,107.5,147.06,1.368,Old,Low
15733.0,283,1,162.3,62,62.0,162.3,2.6177419354838714,Old,Low
15734.0,115,2,1339.45,346,173.0,669.725,3.871242774566474,Mid,Low
15737.0,15,12,1121.21,584,48.666666666666664,93.43416666666667,1.9198801369863014,Recent,High
15738.0,19,19,4788.77,2967,156.1578947368421,252.0405263157895,1.614010785305022,Recent,High
15739.0,66,1,449.12,472,472.0,449.12,0.9515254237288135,Mid,Low
15740.0,49,1,154.88,152,152.0,154.88,1.0189473684210526,Mid,Low
15743.0,16,4,784.46,216,54.0,196.115,3.6317592592592596,Recent,Medium
15744.0,78,1,34.8,120,120.0,34.8,0.29,Mid,Low
15745.0,9,6,1071.24,412,68.66666666666667,178.54,2.6000970873786406,Recent,Medium
15746.0,134,2,182.96,130,65.0,91.48,1.4073846153846155,Mid,Low
15747.0,13,3,974.04,480,160.0,324.68,2.0292499999999998,Recent,Medium
15748.0,40,1,149.31,51,51.0,149.31,2.9276470588235295,Mid,Low
15749.0,235,4,21535.9,9014,2253.5,5383.975,2.389161304637231,Old,Medium
15750.0,3,9,2451.23,1779,197.66666666666666,272.3588888888889,1.3778695896571107,Recent,Medium
15752.0,40,8,2628.93,1973,246.625,328.61625,1.3324531170805878,Mid,Medium
15753.0,305,1,79.2,144,144.0,79.2,0.55,Old,Low
15754.0,51,4,455.67,197,49.25,113.9175,2.313045685279188,Mid,Medium
15755.0,1,8,2318.88,1397,174.625,289.86,1.659899785254116,Recent,Medium
15756.0,61,4,532.96,242,60.5,133.24,2.202314049586777,Mid,Medium
15757.0,66,2,714.42,491,245.5,357.21,1.4550305498981668,Mid,Low
15758.0,25,1,205.25,47,47.0,205.25,4.367021276595745,Recent,Low
15759.0,218,3,253.04000000000002,60,20.0,84.34666666666668,4.217333333333333,Old,Medium
15762.0,65,2,583.75,251,125.5,291.875,2.3256972111553784,Mid,Low
15763.0,32,3,1048.67,268,89.33333333333333,349.5566666666667,3.91294776119403,Mid,Medium
15764.0,81,10,3245.47,2036,203.6,324.54699999999997,1.594042239685658,Mid,Medium
15766.0,64,1,315.06,170,170.0,315.06,1.8532941176470588,Mid,Low
15768.0,116,4,581.83,243,60.75,145.4575,2.3943621399176958,Mid,Medium
15769.0,7,29,51823.72,27660,953.7931034482758,1787.024827586207,1.8735979754157628,Recent,High
15773.0,6,1,635.6800000000001,311,311.0,635.6800000000001,2.043987138263666,Recent,Low
15774.0,69,1,270.8,87,87.0,270.8,3.1126436781609197,Mid,Low
15775.0,245,1,104.9,68,68.0,104.9,1.5426470588235295,Old,Low
15776.0,133,1,241.62,138,138.0,241.62,1.7508695652173913,Mid,Low
15777.0,241,5,1021.61,375,75.0,204.322,2.7242933333333332,Old,Medium
15780.0,184,3,475.28000000000003,220,73.33333333333333,158.42666666666668,2.1603636363636367,Old,Medium
15781.0,25,4,333.56,178,44.5,83.39,1.873932584269663,Recent,Medium
15782.0,10,4,2593.94,863,215.75,648.485,3.005724217844728,Recent,Medium
15783.0,11,1,246.3,212,212.0,246.3,1.1617924528301888,Recent,Low
15785.0,30,8,2303.75,1594,199.25,287.96875,1.445263488080301,Recent,Medium
15786.0,44,5,4834.2,3331,666.2,966.8399999999999,1.4512758931251877,Mid,Medium
15787.0,26,3,948.05,540,180.0,316.01666666666665,1.755648148148148,Recent,Medium
15789.0,358,1,351.3,438,438.0,351.3,0.802054794520548,Old,Low
15790.0,10,1,220.85,114,114.0,220.85,1.9372807017543858,Recent,Low
15791.0,44,3,1604.44,730,243.33333333333334,534.8133333333334,2.19786301369863,Mid,Medium
15793.0,9,4,948.96,552,138.0,237.24,1.7191304347826089,Recent,Medium
15795.0,150,1,610.01,581,581.0,610.01,1.0499311531841653,Mid,Low
15796.0,1,10,2666.61,859,85.9,266.661,3.1043189755529688,Recent,Medium
15797.0,113,4,2207.4,873,218.25,551.85,2.5285223367697593,Mid,Medium
15799.0,76,3,884.14,955,318.3333333333333,294.7133333333333,0.9258010471204189,Mid,Medium
15800.0,107,2,699.08,335,167.5,349.54,2.086805970149254,Mid,Low
15801.0,46,4,1042.19,562,140.5,260.5475,1.8544306049822066,Mid,Medium
15803.0,51,1,415.82000000000005,290,290.0,415.82000000000005,1.4338620689655175,Mid,Low
15804.0,1,19,3848.55,2513,132.26315789473685,202.55526315789476,1.531456426581775,Recent,High
15805.0,23,20,5452.17,3337,166.85,272.6085,1.6338537608630506,Recent,High
15806.0,46,3,784.58,602,200.66666666666666,261.5266666666667,1.3032890365448506,Mid,Medium
15807.0,50,3,903.9,430,143.33333333333334,301.3,2.1020930232558137,Mid,Medium
15808.0,306,5,3724.77,1341,268.2,744.954,2.777606263982103,Old,Medium
15809.0,36,6,399.21,251,41.833333333333336,66.535,1.5904780876494022,Mid,Medium
15810.0,79,7,1145.43,737,105.28571428571429,163.63285714285715,1.554179104477612,Mid,Medium
15811.0,17,9,2171.32,1061,117.88888888888889,241.2577777777778,2.046484448633365,Recent,Medium
15812.0,107,5,1801.14,922,184.4,360.228,1.9535140997830804,Mid,Medium
15813.0,208,2,1303.9099999999999,603,301.5,651.9549999999999,2.1623714759535653,Old,Low
15814.0,3,6,1842.73,1247,207.83333333333334,307.12166666666667,1.4777305533279872,Recent,Medium
15815.0,64,5,2100.6,1856,371.2,420.12,1.1317887931034483,Mid,Medium
15819.0,49,4,1905.45,1357,339.25,476.3625,1.4041635961680177,Mid,Medium
15820.0,320,1,206.98,128,128.0,206.98,1.61703125,Old,Low
15821.0,44,2,570.96,202,101.0,285.48,2.826534653465347,Mid,Low
15822.0,3,2,885.47,375,187.5,442.735,2.3612533333333334,Recent,Low
15825.0,172,1,532.94,220,220.0,532.94,2.4224545454545456,Mid,Low
15826.0,51,4,1649.3600000000001,962,240.5,412.34000000000003,1.7145114345114347,Mid,Medium
15827.0,73,20,1641.48,842,42.1,82.074,1.949501187648456,Mid,High
15829.0,99,2,636.14,996,498.0,318.07,0.6386947791164659,Mid,Low
15830.0,29,2,547.7,409,204.5,273.85,1.339119804400978,Recent,Low
15831.0,58,4,747.76,1097,274.25,186.94,0.681640838650866,Mid,Medium
15832.0,254,1,836.79,465,465.0,836.79,1.7995483870967741,Old,Low
15834.0,70,6,2084.9,961,160.16666666666666,347.48333333333335,2.1695109261186265,Mid,Medium
15835.0,44,4,954.09,439,109.75,238.5225,2.173325740318907,Mid,Medium
15836.0,45,2,117.47,24,12.0,58.735,4.894583333333333,Mid,Low
15837.0,65,1,391.98,189,189.0,391.98,2.0739682539682542,Mid,Low
15838.0,11,21,33350.76,9007,428.9047619047619,1588.1314285714286,3.702760075496836,Recent,High
15839.0,25,5,1020.74,670,134.0,204.148,1.523492537313433,Recent,Medium
15840.0,59,3,345.65999999999997,394,131.33333333333334,115.21999999999998,0.8773096446700507,Mid,Medium
15841.0,64,6,1209.1,926,154.33333333333334,201.51666666666665,1.3057235421166307,Mid,Medium
15843.0,304,1,118.95,27,27.0,118.95,4.405555555555556,Old,Low
15844.0,46,1,130.73999999999998,134,134.0,130.73999999999998,0.9756716417910446,Mid,Low
15845.0,18,10,3650.87,1918,191.8,365.087,1.9034775808133473,Recent,Medium
15847.0,38,2,389.27,449,224.5,194.635,0.8669710467706013,Mid,Low
15850.0,19,2,238.85,302,151.0,119.425,0.7908940397350993,Recent,Low
15852.0,187,2,160.71,48,24.0,80.355,3.348125,Old,Low
15853.0,52,1,110.8,135,135.0,110.8,0.8207407407407408,Mid,Low
15854.0,4,12,2974.65,939,78.25,247.88750000000002,3.167891373801917,Recent,High
15855.0,137,5,712.24,470,94.0,142.448,1.515404255319149,Mid,Medium
15856.0,4,31,16173.67,10941,352.93548387096774,521.7312903225807,1.4782624988575084,Recent,High
15857.0,19,1,297.0,308,308.0,297.0,0.9642857142857143,Recent,Low
15858.0,16,5,1438.85,1167,233.4,287.77,1.2329477292202227,Recent,Medium
15860.0,41,8,977.21,440,55.0,122.15125,2.220931818181818,Mid,Medium
15861.0,12,9,3000.36,2543,282.55555555555554,333.37333333333333,1.1798505701926858,Recent,Medium
15862.0,8,4,832.88,585,146.25,208.22,1.4237264957264957,Recent,Medium
15863.0,26,2,68.84,19,9.5,34.42,3.6231578947368424,Recent,Low
15864.0,22,8,1769.78,1044,130.5,221.2225,1.695191570881226,Recent,Medium
15865.0,41,3,895.13,368,122.66666666666667,298.37666666666667,2.4324184782608698,Mid,Medium
15866.0,101,1,230.53,126,126.0,230.53,1.8296031746031747,Mid,Low
15867.0,5,16,3797.79,2052,128.25,237.361875,1.8507748538011697,Recent,High
15869.0,277,2,149.64,175,87.5,74.82,0.8550857142857142,Old,Low
15870.0,33,1,354.09000000000003,335,335.0,354.09000000000003,1.0569850746268659,Mid,Low
15872.0,15,2,360.93,212,106.0,180.465,1.7025000000000001,Recent,Low
15874.0,63,9,4330.67,2506,278.44444444444446,481.18555555555554,1.7281205107741422,Mid,Medium
15877.0,2,3,440.78,246,82.0,146.92666666666665,1.7917886178861788,Recent,Medium
15880.0,369,2,313.28,187,93.5,156.64,1.6752941176470586,Old,Low
15881.0,312,8,438.24,199,24.875,54.78,2.202211055276382,Old,Medium
15882.0,199,5,495.36,266,53.2,99.072,1.8622556390977445,Old,Medium
15883.0,2,2,396.48,223,111.5,198.24,1.7779372197309418,Recent,Low
15885.0,93,3,379.35,111,37.0,126.45,3.4175675675675676,Mid,Medium
15886.0,60,1,181.09,147,147.0,181.09,1.2319047619047618,Mid,Low
15888.0,80,2,141.27,60,30.0,70.635,2.3545000000000003,Mid,Low
15889.0,157,2,446.87,215,107.5,223.435,2.07846511627907,Mid,Low
15891.0,227,1,524.52,442,442.0,524.52,1.1866968325791856,Old,Low
15894.0,253,2,263.55,168,84.0,131.775,1.56875,Old,Low
15895.0,150,1,179.17,94,94.0,179.17,1.9060638297872339,Mid,Low
15897.0,194,2,222.05,261,130.5,111.025,0.8507662835249042,Old,Low
15898.0,1,6,1384.68,568,94.66666666666667,230.78,2.4378169014084508,Recent,Medium
15899.0,369,1,56.25,39,39.0,56.25,1.4423076923076923,Old,Low
15900.0,24,1,351.11,221,221.0,351.11,1.588733031674208,Recent,Low
15901.0,17,3,363.88,384,128.0,121.29333333333334,0.9476041666666667,Recent,Medium
15903.0,10,8,5126.34,2409,301.125,640.7925,2.1279950186799503,Recent,Medium
15904.0,8,1,164.68,84,84.0,164.68,1.9604761904761905,Recent,Low
15906.0,20,8,1521.79,538,67.25,190.22375,2.82860594795539,Recent,Medium
15907.0,4,3,967.45,509,169.66666666666666,322.48333333333335,1.900687622789784,Recent,Medium
15909.0,174,1,191.94,98,98.0,191.94,1.9585714285714286,Mid,Low
15910.0,1,8,1232.18,1015,126.875,154.0225,1.2139704433497538,Recent,Medium
15912.0,178,2,264.62,185,92.5,132.31,1.4303783783783783,Mid,Low
15916.0,16,10,1491.24,752,75.2,149.124,1.983031914893617,Recent,Medium
15917.0,248,1,123.1,42,42.0,123.1,2.9309523809523808,Old,Low
15918.0,191,2,334.23,153,76.5,167.115,2.1845098039215687,Old,Low
15919.0,20,2,639.89,545,272.5,319.945,1.1741100917431193,Recent,Low
15920.0,154,4,167.5,99,24.75,41.875,1.6919191919191918,Mid,Medium
15921.0,173,1,336.03000000000003,166,166.0,336.03000000000003,2.024277108433735,Mid,Low
15922.0,372,2,363.6,136,68.0,181.8,2.673529411764706,Old,Low
15923.0,373,1,127.08,122,122.0,127.08,1.041639344262295,Old,Low
15925.0,194,1,207.15,93,93.0,207.15,2.22741935483871,Old,Low
15930.0,67,1,426.63,139,139.0,426.63,3.0692805755395685,Mid,Low
15932.0,4,11,2461.85,2311,210.0909090909091,223.80454545454543,1.0652747728256167,Recent,High
15933.0,21,3,1107.46,885,295.0,369.15333333333336,1.2513672316384181,Recent,Medium
15935.0,239,2,416.86,115,57.5,208.43,3.6248695652173915,Old,Low
15937.0,64,1,145.35000000000002,73,73.0,145.35000000000002,1.9910958904109592,Mid,Low
15938.0,112,5,404.58000000000004,240,48.0,80.91600000000001,1.68575,Mid,Medium
15939.0,90,16,6102.26,4725,295.3125,381.39125,1.291483597883598,Mid,High
15940.0,311,2,31.799999999999997,3,1.5,15.899999999999999,10.6,Old,Low
15942.0,134,1,337.44,232,232.0,337.44,1.4544827586206897,Mid,Low
15944.0,277,1,325.1,50,50.0,325.1,6.502000000000001,Old,Low
15945.0,365,1,181.0,52,52.0,181.0,3.480769230769231,Old,Low
15947.0,83,1,1708.24,898,898.0,1708.24,1.902271714922049,Mid,Low
15948.0,8,2,955.24,567,283.5,477.62,1.684726631393298,Recent,Low
15949.0,17,2,364.72,284,142.0,182.36,1.284225352112676,Recent,Low
15950.0,2,5,1705.26,722,144.4,341.052,2.3618559556786702,Recent,Medium
15951.0,1,3,669.57,306,102.0,223.19000000000003,2.188137254901961,Recent,Medium
15952.0,34,4,806.57,399,99.75,201.6425,2.0214786967418545,Mid,Medium
15953.0,15,10,1634.53,885,88.5,163.453,1.8469265536723163,Recent,Medium
15955.0,24,16,4389.81,2124,132.75,274.363125,2.066765536723164,Recent,High
15957.0,32,1,428.89,211,211.0,428.89,2.032654028436019,Mid,Low
15958.0,74,1,104.35,33,33.0,104.35,3.162121212121212,Mid,Low
15963.0,20,2,470.76,298,149.0,235.38,1.579731543624161,Recent,Low
15965.0,17,4,845.64,453,113.25,211.41,1.8667549668874173,Recent,Medium
15967.0,23,2,418.83,211,105.5,209.415,1.9849763033175354,Recent,Low
15969.0,3,4,582.9,120,30.0,145.725,4.8575,Recent,Medium
15970.0,304,1,314.09999999999997,116,116.0,314.09999999999997,2.707758620689655,Old,Low
15971.0,18,12,4199.85,1717,143.08333333333334,349.9875,2.446039603960396,Recent,High
15973.0,236,3,99.77000000000002,87,29.0,33.256666666666675,1.1467816091954026,Old,Medium
15974.0,39,8,3429.55,2256,282.0,428.69375,1.5201906028368795,Mid,Medium
15975.0,84,1,371.01,243,243.0,371.01,1.52679012345679,Mid,Low
15976.0,165,2,430.94,277,138.5,215.47,1.5557400722021661,Mid,Low
15977.0,17,2,1054.73,1016,508.0,527.365,1.0381200787401574,Recent,Low
15978.0,77,1,1098.78,888,888.0,1098.78,1.2373648648648647,Mid,Low
15980.0,89,3,2398.86,1560,520.0,799.62,1.5377307692307693,Mid,Medium
15981.0,25,8,3408.48,1866,233.25,426.06,1.8266237942122188,Recent,Medium
15983.0,22,4,1475.02,892,223.0,368.755,1.653609865470852,Recent,Medium
15984.0,3,11,2816.97,1833,166.63636363636363,256.0881818181818,1.5368085106382978,Recent,High
15985.0,123,3,1037.42,836,278.6666666666667,345.8066666666667,1.240933014354067,Mid,Medium
15986.0,30,1,168.12,268,268.0,168.12,0.6273134328358209,Recent,Low
15987.0,12,7,1451.28,1556,222.28571428571428,207.32571428571427,0.9326992287917738,Recent,Medium
15988.0,19,1,158.03,181,181.0,158.03,0.8730939226519338,Recent,Low
15990.0,44,2,792.11,443,221.5,396.055,1.788058690744921,Mid,Low
15992.0,4,1,41.989999999999995,17,17.0,41.989999999999995,2.4699999999999998,Recent,Low
15993.0,9,10,2756.82,2042,204.2,275.682,1.350058765915769,Recent,Medium
15994.0,55,1,427.07,177,177.0,427.07,2.412824858757062,Mid,Low
15996.0,88,7,1044.78,382,54.57142857142857,149.25428571428571,2.735026178010471,Mid,Medium
15998.0,37,6,3084.17,2037,339.5,514.0283333333333,1.514074619538537,Mid,Medium
16000.0,3,3,12393.7,5110,1703.3333333333333,4131.233333333334,2.4253816046966734,Recent,Medium
16003.0,30,5,2735.37,1185,237.0,547.074,2.3083291139240507,Recent,Medium
16005.0,12,4,615.39,300,75.0,153.8475,2.0513,Recent,Medium
16006.0,211,1,101.4,84,84.0,101.4,1.2071428571428573,Old,Low
16007.0,48,4,1701.94,1393,348.25,425.485,1.2217803302225414,Mid,Medium
16008.0,24,3,478.78,323,107.66666666666667,159.59333333333333,1.4822910216718266,Recent,Medium
16009.0,22,4,992.71,378,94.5,248.1775,2.6262169312169314,Recent,Medium
16010.0,246,3,407.5,210,70.0,135.83333333333334,1.9404761904761905,Old,Medium
16011.0,8,16,3362.71,2042,127.625,210.169375,1.6467727717923604,Recent,High
16012.0,35,3,1415.29,799,266.3333333333333,471.7633333333333,1.7713266583229035,Mid,Medium
16013.0,4,54,33366.25,13845,256.3888888888889,617.8935185185185,2.4099855543517514,Recent,High
16014.0,36,4,653.13,261,65.25,163.2825,2.5024137931034485,Mid,Medium
16015.0,4,4,690.54,906,226.5,172.635,0.7621854304635761,Recent,Medium
16016.0,3,10,1483.31,618,61.8,148.331,2.400177993527508,Recent,Medium
16017.0,47,1,211.88,102,102.0,211.88,2.077254901960784,Mid,Low
16018.0,39,2,408.9,190,95.0,204.45,2.1521052631578947,Mid,Low
16019.0,2,10,3450.24,1649,164.9,345.024,2.0923226197695572,Recent,Medium
16020.0,17,3,851.01,487,162.33333333333334,283.67,1.747453798767967,Recent,Medium
16022.0,260,1,628.28,261,261.0,628.28,2.4072030651340994,Old,Low
16023.0,46,3,719.81,358,119.33333333333333,239.93666666666664,2.0106424581005586,Mid,Medium
16024.0,12,1,251.24,398,398.0,251.24,0.6312562814070352,Recent,Low
16025.0,30,1,439.65999999999997,338,338.0,439.65999999999997,1.3007692307692307,Recent,Low
16026.0,43,1,236.09,243,243.0,236.09,0.9715637860082305,Mid,Low
16027.0,92,7,852.12,1146,163.71428571428572,121.73142857142857,0.7435602094240837,Mid,Medium
16029.0,39,76,50992.61,32148,423.0,670.9553947368421,1.5861829662809506,Mid,High
16030.0,310,1,331.24,283,283.0,331.24,1.1704593639575973,Old,Low
16031.0,92,2,548.94,423,211.5,274.47,1.297730496453901,Mid,Low
16033.0,6,27,8727.61,3516,130.22222222222223,323.24481481481484,2.4822554038680322,Recent,High
16034.0,196,3,437.70000000000005,242,80.66666666666667,145.9,1.8086776859504134,Old,Medium
16036.0,87,2,758.9200000000001,716,358.0,379.46000000000004,1.0599441340782123,Mid,Low
16037.0,270,3,855.02,428,142.66666666666666,285.00666666666666,1.9977102803738318,Old,Medium
16038.0,8,4,454.33,241,60.25,113.5825,1.8851867219917011,Recent,Medium
16040.0,65,3,1313.55,684,228.0,437.84999999999997,1.9203947368421053,Mid,Medium
16041.0,31,3,3166.4,1584,528.0,1055.4666666666667,1.998989898989899,Mid,Medium
16042.0,22,7,1147.37,745,106.42857142857143,163.91,1.5400939597315435,Recent,Medium
16043.0,38,4,773.99,503,125.75,193.4975,1.5387475149105367,Mid,Medium
16045.0,120,4,1340.7,897,224.25,335.175,1.4946488294314382,Mid,Medium
16048.0,86,3,243.69000000000003,143,47.666666666666664,81.23,1.7041258741258742,Mid,Medium
16049.0,40,3,1111.79,793,264.3333333333333,370.59666666666664,1.4020050441361915,Mid,Medium
16050.0,174,1,137.9,278,278.0,137.9,0.49604316546762595,Mid,Low
16052.0,54,1,362.06,282,282.0,362.06,1.2839007092198582,Mid,Low
16053.0,33,2,1511.95,1793,896.5,755.975,0.8432515337423313,Mid,Low
16054.0,145,1,783.9,380,380.0,783.9,2.062894736842105,Mid,Low
16055.0,221,1,134.8,22,22.0,134.8,6.127272727272728,Old,Low
16056.0,45,1,664.85,347,347.0,664.85,1.9159942363112392,Mid,Low
16057.0,4,10,2140.2200000000003,833,83.3,214.02200000000002,2.569291716686675,Recent,Medium
16059.0,66,6,1459.8600000000001,643,107.16666666666667,243.31000000000003,2.2703888024883363,Mid,Medium
16062.0,10,4,1153.62,800,200.0,288.405,1.442025,Recent,Medium
16063.0,260,1,335.32,262,262.0,335.32,1.2798473282442748,Old,Low
16065.0,365,1,372.09,231,231.0,372.09,1.6107792207792206,Old,Low
16066.0,17,5,1521.87,936,187.2,304.37399999999997,1.6259294871794872,Recent,Medium
16070.0,22,2,852.15,457,228.5,426.075,1.8646608315098467,Recent,Low
16071.0,45,1,326.24,180,180.0,326.24,1.8124444444444445,Mid,Low
16072.0,288,1,584.3199999999999,140,140.0,584.3199999999999,4.1737142857142855,Old,Low
16073.0,292,2,94.35000000000001,37,18.5,47.175000000000004,2.5500000000000003,Old,Low
16076.0,3,11,2173.53,1363,123.9090909090909,197.5936363636364,1.5946661775495232,Recent,High
16078.0,284,1,79.2,16,16.0,79.2,4.95,Old,Low
16079.0,17,3,1352.0,864,288.0,450.6666666666667,1.5648148148148149,Recent,Medium
16080.0,82,3,176.6,104,34.666666666666664,58.86666666666667,1.698076923076923,Mid,Medium
16081.0,56,5,2806.9,1477,295.4,561.38,1.9004062288422479,Mid,Medium
16083.0,101,2,1317.62,908,454.0,658.81,1.451123348017621,Mid,Low
16084.0,299,1,436.18,216,216.0,436.18,2.019351851851852,Old,Low
16085.0,23,5,981.51,636,127.2,196.302,1.5432547169811321,Recent,Medium
16086.0,59,6,1119.31,510,85.0,186.55166666666665,2.1947254901960784,Mid,Medium
16091.0,155,2,315.06,154,77.0,157.53,2.045844155844156,Mid,Low
16092.0,99,5,779.36,602,120.4,155.872,1.2946179401993356,Mid,Medium
16093.0,107,1,17.0,20,20.0,17.0,0.85,Mid,Low
16094.0,12,6,1041.83,633,105.5,173.63833333333332,1.6458609794628751,Recent,Medium
16096.0,264,1,320.62,155,155.0,320.62,2.068516129032258,Old,Low
16097.0,240,1,185.04999999999998,87,87.0,185.04999999999998,2.1270114942528733,Old,Low
16098.0,88,7,2005.63,613,87.57142857142857,286.5185714285714,3.2718270799347473,Mid,Medium
16099.0,50,3,731.9,434,144.66666666666666,243.96666666666667,1.686405529953917,Mid,Medium
16101.0,9,3,1245.96,738,246.0,415.32,1.6882926829268292,Recent,Medium
16102.0,42,3,1842.14,942,314.0,614.0466666666667,1.9555626326963909,Mid,Medium
16103.0,7,6,1429.64,558,93.0,238.27333333333334,2.562078853046595,Recent,Medium
16104.0,62,1,302.36,123,123.0,302.36,2.4582113821138214,Mid,Low
16105.0,249,1,336.96,330,330.0,336.96,1.021090909090909,Old,Low
16106.0,66,1,108.38,74,74.0,108.38,1.4645945945945946,Mid,Low
16107.0,18,7,3204.1600000000003,1176,168.0,457.7371428571429,2.724625850340136,Recent,Medium
16108.0,85,2,816.1,599,299.5,408.05,1.3624373956594324,Mid,Low
16109.0,219,2,611.88,612,306.0,305.94,0.9998039215686274,Old,Low
16110.0,45,3,1337.48,733,244.33333333333334,445.82666666666665,1.8246657571623466,Mid,Medium
